
-1.5,-1.5,5.97502,5.46288,1.01021,
-1.5,-1.5,5.71652,5.20851,-1.15863,
7.3,24.8,5.96767,5.53542,0.78072,

5.4,28.9,4.77964,4.03737,-0.890118,

-1.5,-1.5,6.05576,5.14147,0.728197,


-1.5,-1.5,6.69432,5.73849,0.0332386,

-1.5,-1.5,6.09095,5.54398,-1.45274,
8,38.2,4.73068,4.39166,-1.45113,
7.5,45.6,7.20713,5.51566,0.0448151,
10.1,19.4,5.65566,5.30154,1.24272,
-1.5,-1.5,7.74027,5.76343,0.636244,



6.4,10.8,6.36405,5.66469,-1.47265,7.8,42.7,6.04069,5.73969,1.47673,

11,45.9,4.31449,4.16927,-0.917619,
5,15,6.65212,5.18708,-0.859109,
-1.5,-1.5,6.07657,5.74568,1.06297,
9.1,48.3,6.68748,6.26624,0.769297,
-1.5,-1.5,6.1643,5.18321,-0.581832,
10,6.4,5.2848,5.10138,0.303127,
10.3,18,6.18572,5.16499,-0.432389,
-1.5,-1.5,10.4294,7.38289,1.22174,
10.8,57.7,6.3705,6.11141,-0.0107239,-1.5,-1.5,6.20884,5.47121,-0.595691,
-1.5,-1.5,6.9066,5.80544,-1.32775,

6.3,61.4,5.92586,5.38508,-0.215113,


-1.5,-1.5,5.69491,4.74533,-0.2979,

3.5,60.2,5.56111,5.14581,-1.31972,
-1.5,-1.5,5.71465,5.50266,-0.973497,

-0.5,61.9,102.995,20.7199,0.188839,
-1.5,-1.5,6.51215,5.80839,1.50996,
1.8,63.9,6.56863,5.63853,-0.267896,
7.7,36,6.1245,5.09324,-1.26249,
-1.5,-1.5,7.49028,6.42238,0.21359,
9.3,61.9,5.5886,5.36871,-1.26253,
-1.5,-1.5,6.34004,4.62005,0.258703,
-1.5,-1.5,5.86665,5.01955,0.251942,


-1.5,-1.5,6.32334,5.80622,-0.654303,-1.5,-1.5,5.96108,5.52983,-1.15101,
0.4,62.2,5.7976,5.05289,1.49398,


1.2,36.2,9.23336,5.80671,-0.338562,
5.9,49.9,8.07876,6.10204,-1.39901,
10.1,42.5,6.67122,5.92305,0.351354,-1.5,-1.5,5.74992,5.01898,0.620557,

-1.5,-1.5,7.19824,7.15185,-0.566777,
-1.5,-1.5,5.41532,5.3711,0.642436,


7.5,65.1,7.09338,5.47484,-0.378008,
11.6,51.1,6.08006,5.46355,0.91193,

11.6,46.4,7.42802,6.29236,0.123323,
-1.5,-1.5,6.84028,5.84822,-1.04952,


-1.5,-1.5,5.87294,5.57948,0.550691,
-1.5,-1.5,6.04048,5.15994,-0.322807,
8.9,46,7.83956,6.86273,-0.883725,

-1.5,-1.5,5.66951,5.44767,0.603611,
9.9,30.1,6.70122,5.72729,0.546753,8,31.6,5.79749,5.75349,0.986082,
10.1,41.1,9.27416,7.66241,0.0997438,
-1.5,-1.5,6.07461,4.95855,-0.427053,
-1.5,-1.5,5.49027,4.94809,1.40904,
4,29.3,4.30831,4.08085,0.405328,
-1.5,-1.5,7.1939,6.55612,1.55844,

-1.5,-1.5,6.15403,5.46063,-1.37503,
11.5,65.8,5.95735,5.50015,0.344452,
-1.5,-1.5,5.05085,4.37261,-0.900463,

11.2,57.8,7.49839,6.85615,0.0540869,


-1.5,-1.5,4.6901,4.64085,-1.05117,-1.5,-1.5,6.59149,5.52519,0.434589,
-1.5,-1.5,5.82712,5.23202,-0.100661,
-1.5,-1.5,6.13389,5.69771,0.921807,
5.5,18.1,6.25428,5.81959,1.15508,-1.5,-1.5,6.09424,5.27985,-1.36213,
9.5,23.4,5.99819,5.74191,-0.436119,-1.5,-1.5,6.09492,5.57599,0.0482882,
10.5,25.7,6.08307,5.20806,-0.595313,
11.2,57.1,6.10114,5.28814,0.379733,
9.1,39.5,8.30894,7.10562,-0.305003,4,31.2,6.84347,6.69753,-0.938517,
-1.5,-1.5,6.11712,5.53958,-0.788094,

-1.5,-1.5,4.29316,3.47887,0.592384,
-1.5,-1.5,5.87944,5.50928,-0.209568,
-1.5,-1.5,5.94339,5.16794,-0.44721,
11.4,59.2,5.98124,5.12202,-1.44085,

-1.5,-1.5,9.5283,5.88907,-1.001,-1.5,-1.5,5.849,5.37992,-0.109837,
-1.5,-1.5,4.74315,3.95275,0.506027,




-1.5,-1.5,4.60167,3.43176,0.4192,
10.2,60.3,5.91022,4.96683,-0.00738361,
-1.5,-1.5,6.06389,5.41828,0.497611,
-1.5,-1.5,6.006,5.21149,-1.3018,

-1.5,-1.5,4.60455,4.46762,1.36011,
8.5,34,6.05025,5.19615,0.0960711,-1.5,-1.5,8.14331,5.81466,0.349236,


-1.5,-1.5,7.04052,5.86374,-1.2965,
-1.5,-1.5,6.45431,6.17074,-0.690775,

-1.5,-1.5,5.86131,5.34072,-0.499295,
-1.5,-1.5,5.9458,5.46997,1.08715,
-1.5,-1.5,5.94479,5.28131,-0.591612,
8,4.6,9.41314,6.70137,-0.712079,
9.6,46.2,4.35223,4.13639,-1.44508,
3.1,18.1,5.2024,4.81899,-0.395306,

-1.5,-1.5,5.90882,5.47679,0.539181,

11.2,61.4,6.02236,5.37763,-0.0128194,
-1.5,-1.5,6.01633,5.90795,-0.236181,


3.9,44.5,5.92799,5.53695,0.885627,-1.5,-1.5,6.54842,5.38958,-0.0987543,

-1.5,-1.5,5.92626,5.65573,0.246604,

-1.5,-1.5,5.93494,5.62101,-1.10624,
-1.5,-1.5,4.15682,3.627,0.0461155,
-1.5,-1.5,6.09044,5.6061,1.47613,
9.2,22.8,6.25336,5.44186,1.33475,
-1.5,-1.5,5.84404,5.51963,0.51751,
8.2,45.1,4.79298,4.58398,-0.855396,
8.1,53.6,9.23997,7.12513,-0.224027,

-1.5,-1.5,6.01004,5.66457,0.0412679,
7.3,9,6.13197,5.73865,0.616271,
8,22.4,6.33135,6.12972,-0.442028,
-1.5,-1.5,6.03719,5.47207,1.47651,
-1.5,-1.5,4.88251,4.72508,0.850635,
9.1,55.9,7.66835,6.30376,-0.414011,11.3,44.4,5.7704,5.60365,1.38341,
-1.5,-1.5,5.6512,4.95151,1.44009,
-1.5,-1.5,4.49589,4.22447,0.748777,
-1.5,-1.5,5.83398,5.21256,-1.57056,
8.6,5.2,6.16606,6.07809,1.01374,


-1.5,-1.5,7.66566,7.12913,1.46808,
-1.5,-1.5,7.08409,6.66268,0.158697,
-1.5,-1.5,6.37692,5.7325,1.42314,

-1.5,-1.5,5.75118,4.71629,-1.26912,-1.5,-1.5,5.73799,5.4347,1.32864,
10.7,24.9,5.91393,5.51785,-0.727641,
-1.5,-1.5,5.65083,4.55958,0.439616,

5.9,25.4,6.22263,5.85697,-1.1177,
-1.5,-1.5,5.94284,4.58065,0.4738,

-1.5,-1.5,5.8061,5.18892,0.665939,
6.8,16.6,6.0969,5.34558,0.177861,
-1.5,-1.5,6.09058,4.82396,1.29132,


7,10.1,5.28395,4.97072,1.34894,
-1.5,-1.5,6.69794,5.63316,0.495632,-1.5,-1.5,6.0226,5.78465,1.54828,

-1.5,-1.5,4.98539,4.65121,0.923672,

-1.5,-1.5,5.908,5.48074,1.18019,

10.7,17.5,6.01693,5.80684,-0.664469,-1.5,-1.5,6.25507,5.55053,0.544658,
-1.5,-1.5,5.63967,5.39417,-0.301337,
-1.5,-1.5,5.98691,4.9747,-0.572349,-1.5,-1.5,6.22868,5.40401,0.661875,
-1.5,-1.5,5.66922,5.108,1.49464,
-1.5,-1.5,6.44323,5.40219,-0.21942,
-1.5,-1.5,6.16029,3.67634,-1.39371,
-1.5,-1.5,7.26097,5.60431,1.33136,
3.9,47.7,6.06945,5.42738,1.01468,
8.9,52.6,5.9623,5.68417,-1.55605,
6,6.7,7.46232,5.89444,1.47073,

-1.5,-1.5,5.97466,5.66813,0.692505,

-1.5,-1.5,6.04712,5.62717,0.941356,

-1.5,-1.5,6.37569,5.61234,-0.56883,

4.2,36.4,5.69254,5.04909,1.22155,
-1.5,-1.5,6.30595,6.0181,1.29163,

-1.5,-1.5,6.15765,5.00044,-0.653418,
-1.5,-1.5,6.33654,5.01811,0.142343,
-1.5,-1.5,5.98956,5.6991,1.36731,

3.7,7.4,7.59791,5.8248,-1.52944,-1.5,-1.5,5.91866,5.49155,1.48636,

-1.5,-1.5,6.28408,6.14812,-1.03421,




8.2,38.1,7.69534,5.99038,1.54875,
-1.5,-1.5,5.14436,4.35201,-1.46051,


-1.5,-1.5,5.91179,5.76894,-1.25396,
-1.5,-1.5,9.74444,5.3856,-1.56648,
-1.5,-1.5,6.15846,5.63215,1.25004,
-1.5,-1.5,5.59745,5.39799,0.560786,
-1.5,-1.5,6.01558,5.69639,0.86468,

3.9,46.3,5.4747,5.05526,-1.1659,
-1.5,-1.5,6.45212,6.10053,0.544661,
7.7,46.8,6.14743,5.51642,-0.606064,
-1.5,-1.5,6.77117,6.5305,-0.275901,



10.8,36.3,6.1715,5.7746,0.281972,-1.5,-1.5,6.09421,5.25601,0.787125,
-1.5,-1.5,6.14914,5.12051,-0.139068,
-1.5,-1.5,12.5219,8.06216,1.30154,
8.8,60.8,6.81764,5.94249,-0.938159,
-1.5,-1.5,4.97117,4.06175,-1.17056,


-1.5,-1.5,5.94641,5.39687,-0.164861,-1.5,-1.5,6.20246,5.45614,-0.578591,
7.9,16.5,6.38173,5.79097,-1.01572,
-1.5,-1.5,7.49007,6.43991,-1.48023,
-1.5,-1.5,6.17883,5.69933,0.326433,
-1.5,-1.5,7.15536,6.01842,0.471641,
9.6,15.7,7.54498,6.33226,0.231782,
-1.5,-1.5,6.9387,5.99566,1.22812,

-1.5,-1.5,5.79685,5.13262,-0.411979,


-1.5,-1.5,6.75558,5.01836,-1.21831,


6.2,57,6.83914,6.40583,-1.48657,10.7,59.1,6.74287,6.56532,-1.21306,

-1.5,-1.5,7.39282,6.10535,0.110467,
7.1,10.6,6.07019,5.50998,0.631527,
-1.5,-1.5,6.60148,5.40279,-1.11622,

-1.5,-1.5,5.98376,5.59761,-0.049336,
6.6,7.3,6.14479,5.67369,-0.260561,
-1.5,-1.5,6.36484,5.2505,-1.56403,


-1.5,-1.5,5.65347,4.8893,1.13489,
2.6,16.2,4.84139,4.1883,-1.50758,

11.5,8.7,6.58528,5.62011,-1.00057,
5.7,37.2,8.76679,7.82525,-1.11507,
-1.5,-1.5,6.30055,5.5132,-1.48269,
-1.5,-1.5,7.65171,6.58794,-0.0496432,
-1.5,-1.5,7.83483,5.35768,-0.266271,
-1.5,-1.5,6.21076,5.20491,0.148228,
-1.5,-1.5,6.28067,6.09625,1.54331,
-1.5,-1.5,5.66741,5.08052,-0.00889106,
-1.5,-1.5,4.76905,3.65597,-1.55692,
4.6,50.3,4.78812,4.75423,0.623118,
-1.5,-1.5,6.11864,5.14807,-1.45489,
-1.5,-1.5,6.23859,5.16129,0.396283,
-0.5,47.5,6.21946,5.99332,-1.35609,
9.4,37.4,8.50102,6.47119,-0.603402,




-1.5,-1.5,5.63632,5.55342,0.750026,-1.5,-1.5,6.26895,5.97049,1.48976,
7.4,5.6,5.36494,5.28266,1.13322,-1.5,-1.5,4.37125,3.86148,-0.0903492,
8.5,39.1,6.01379,5.97571,-1.22218,
8.2,57.5,9.92388,7.84747,0.295026,
-1.5,-1.5,5.45525,3.80721,1.08121,
6.5,54.5,5.71064,5.59283,0.0791991,9.4,56.1,5.92771,5.37578,-0.896046,
-1.5,-1.5,7.99723,6.45198,-1.25872,
10.9,11.4,7.10659,6.00126,0.831371,
-1.5,-1.5,8.17205,6.79449,-0.210904,
-1.5,-1.5,6.13029,5.30458,-1.07138,



-1.5,-1.5,5.92285,5.54096,-1.43033,


-1.5,-1.5,7.80136,6.81541,0.698308,
4.4,49.4,6.11784,5.55315,-0.669352,
-1.5,-1.5,5.88713,5.57334,1.54343,

-1.5,-1.5,5.42499,4.92845,0.738697,

3.3,15.9,6.99291,2.77613,1.44799,

-1.5,-1.5,8.17161,6.68956,0.0695729,
10.6,22.1,8.76625,7.42104,-0.129815,



-1.5,-1.5,8.12955,5.14694,0.485062,
-1.5,-1.5,4.62262,4.22072,0.708918,
-1.5,-1.5,6.15726,5.69943,-0.0663448,
9.2,38.1,5.69989,5.22826,-1.1768,-1.5,-1.5,6.29041,5.95989,-1.00878,


-1.5,-1.5,5.95546,5.66846,0.113811,
6.7,58.3,5.5264,5.1219,-0.100554,
-1.5,-1.5,5.19929,4.58314,-0.278439,
-1.5,-1.5,6.56696,5.89579,0.247117,
-1.5,-1.5,4.17156,3.71278,-0.787942,
-1.5,-1.5,7.97977,6.80893,-0.147353,

-1.5,-1.5,6.45628,5.93195,-1.39215,
-1.5,-1.5,6.05477,5.97546,-0.368339,
-1.5,-1.5,6.46558,5.76798,0.267762,


-1.5,-1.5,6.14724,5.35189,-0.0509715,
11.2,34.4,5.84755,5.41411,-0.196538,


5.9,52.5,6.04511,5.58396,-0.42592,
-1.5,-1.5,6.70015,6.57514,0.18273,
-1.5,-1.5,5.92735,5.20664,1.18202,




-1.5,-1.5,6.07558,5.36444,1.18401,
10.6,43.3,6.15732,5.23206,-1.29639,

2.9,36.7,6.63038,2.52314,1.54469,
-1.5,-1.5,6.04997,5.09054,0.256041,
-1.5,-1.5,5.7146,5.1463,-0.0223249,
-1.5,-1.5,5.8489,5.59126,0.871619,
8.4,29.8,6.159,5.60883,-0.106757,


-1.5,-1.5,6.25292,5.43151,0.272155,

8.7,6,6.02885,5.56098,-0.569379,
-1.5,-1.5,7.47349,7.06809,0.705382,
-1.5,-1.5,6.4843,5.78863,-0.0122314,
-1.5,-1.5,7.13141,6.84031,0.456058,
-1.5,-1.5,7.57635,3.39871,-1.22712,
-1.5,-1.5,6.13606,5.85967,0.403679,
4.3,27.3,6.46995,6.37039,-1.52805,
8.6,20.3,6.88372,5.74936,-0.796642,-1.5,-1.5,6.5247,5.8927,-1.24084,

0.1,22.6,7.30734,5.90893,0.102985,-1.5,-1.5,6.72065,5.70026,-0.213137,

-1.5,-1.5,6.12992,5.72687,1.34895,


-0.5,22.9,86.669,15.2892,-0.153772,
-1.5,-1.5,5.66533,5.19131,0.401706,
-1.5,-1.5,5.96486,5.68075,1.03072,
-1.5,-1.5,6.46288,5.41028,-1.32678,

-1.5,-1.5,6.48387,5.63469,0.32327,

-1.5,-1.5,5.38492,5.20891,0.512969,-1.5,-1.5,5.80922,5.51591,-0.330801,


-1.5,-1.5,6.08394,5.30057,1.23964,-1.5,-1.5,6.35721,5.5105,0.365522,
-1.5,-1.5,6.41041,6.06513,-0.184774,
-1.5,-1.5,6.87843,6.11912,-0.430634,
-1.5,-1.5,5.58795,5.22594,-1.56636,
10.6,57.3,5.56777,5.09139,-1.36911,
-1.5,-1.5,6.62331,5.54403,-1.10907,

-1.5,-1.5,6.21384,5.85425,1.43749,
-1.5,-1.5,6.21981,5.85936,0.471719,
5.8,44.4,5.68536,5.4612,0.854496,6,22.8,6.36345,5.30143,-0.167297,
-1.5,-1.5,5.25498,5.01217,0.0158844,
-1.5,-1.5,5.8499,4.93898,-0.366186,

10.9,16.7,5.84585,5.58001,-1.32824,-1.5,-1.5,6.90352,5.03344,-0.199264,-1.5,-1.5,6.48183,5.49801,1.34726,
-1.5,-1.5,5.49293,4.29105,0.378611,
10.4,52.8,6.02647,5.78132,0.95993,
7.8,33.1,6.0159,5.54122,-0.500549,
-1.5,-1.5,7.58259,6.22527,1.2511,
-1.5,-1.5,6.04091,5.0901,-0.396629,

-1.5,-1.5,7.31635,6.81999,1.01265,

-1.5,-1.5,6.91273,6.15389,-1.2093,





10.9,16.9,6.42963,6.27567,0.864165,

8.2,42.5,6.1101,5.43881,0.501824,

-1.5,-1.5,6.074,5.7218,0.333495,

-1.5,-1.5,5.86903,5.59579,1.38256,
11.2,53.5,6.07954,5.53743,1.20467,



11.1,26.5,7.12766,6.15956,1.1828,
-1.5,-1.5,5.94283,5.12936,0.778281,
-1.5,-1.5,6.25053,5.1342,1.55332,
3.4,14.6,6.07736,5.87949,0.361358,
-1.5,-1.5,6.76002,5.89609,0.341345,
-1.5,-1.5,8.56788,7.38044,-0.117373,
-1.5,-1.5,5.69144,5.55497,1.01524,

2.3,57,6.36843,5.56789,0.269035,
-1.5,-1.5,5.35246,5.25122,-1.10189,
-1.5,-1.5,6.25206,5.76929,-0.498453,
1.8,13,6.52928,6.00711,-0.155198,
11.3,8.8,6.29405,5.62615,0.884099,
3.3,47.6,6.11444,4.75051,-1.11892,

1,48.9,7.00248,5.34291,0.122428,
-1.5,-1.5,5.51697,5.34407,0.706393,
-1.5,-1.5,6.21954,5.68256,0.646639,
8.4,17.7,5.30842,5.01619,-1.35584,

-1.5,-1.5,7.79925,6.82038,0.854811,
-1.5,-1.5,6.07919,5.74683,-1.40866,
-1.5,-1.5,4.95946,4.32803,-0.453053,
-1.5,-1.5,5.0224,4.55871,1.13288,
-1.5,-1.5,6.37724,5.30994,-1.48061,

-1.5,-1.5,6.03388,5.43964,0.542979,
5.5,5.9,5.7035,4.78535,1.26625,
-1.5,-1.5,5.76398,5.45229,-0.93977,

5.5,24.4,5.45087,5.19895,-0.765598,

-1.5,-1.5,4.08201,3.72222,-0.917877,

-1.5,-1.5,5.98679,5.70651,1.49729,
7.8,40.2,6.16275,5.93115,-1.51134,
-1.5,-1.5,5.98047,5.54693,0.307971,





-1.5,-1.5,6.1749,5.40624,-0.165566,
-1.5,-1.5,6.71929,5.503,0.891204,



-1.5,-1.5,6.47544,5.22796,0.979557,
-1.5,-1.5,5.94504,5.49416,0.837462,
-1.5,-1.5,4.60819,3.96338,1.19151,
5.7,53.5,6.33099,5.51884,0.199336,
7.8,25.6,5.72168,5.46507,0.125599,


-1.5,-1.5,7.78379,6.52904,0.113784,
-1.5,-1.5,6.30539,5.53864,1.24261,

-1.5,-1.5,6.02852,5.55261,0.240417,

8.1,28.2,6.37953,6.01405,1.23025,

-1.5,-1.5,8.04951,6.70787,-1.21238,
5.3,60.1,5.95684,5.6443,0.41069,
-1.5,-1.5,6.65472,6.32283,0.694473,
-1.5,-1.5,5.94294,5.80833,-0.158602,

6.9,59.4,5.85349,5.63499,-1.394,
-1.5,-1.5,8.51658,5.22087,-1.29491,
0.8,57.5,5.30992,4.63861,-1.37469,


-1.5,-1.5,5.79927,5.37861,1.50667,

10.1,26.5,8.28224,6.14195,-0.674585,
-1.5,-1.5,6.11597,5.54554,-0.283245,

6.9,40.9,4.23208,3.25958,0.43613,

-1.5,-1.5,6.23927,5.41096,0.571926,
6.6,29.2,5.87404,5.80442,1.40953,
-1.5,-1.5,5.5988,5.22294,0.480623,
6.5,40.6,6.55479,5.85813,-0.90417,

7.7,30.7,6.6849,6.09821,-1.17392,
-1.5,-1.5,6.06608,5.38002,1.28296,

4.6,49.8,12.0318,7.36281,0.563749,
-1.5,-1.5,4.2265,3.87667,0.405057,
-1.5,-1.5,5.81832,5.61095,0.457966,
-1.5,-1.5,5.69516,5.07111,0.651038,

-1.5,-1.5,6.15473,5.46537,1.27082,

6.6,58.4,7.61205,7.12215,-0.948585,
-1.5,-1.5,5.93242,5.39049,0.585219,10.4,19.7,6.20494,5.70865,-0.723615,

2.8,35.7,6.56472,5.914,1.50296,
-1.5,-1.5,6.95408,6.47108,1.28287,
